id,uni_id,name,type,state,district
1034,151,"GAYATRI GURUKRUPA B.ED. COLLEGE, LATHI","Affiliated College","Gujarat","Amreli"
726,151,"G. B. PARMAR COLLEGE OF COMPUTER SCIENCE & MANAGEMENT-RATANPAR (SURENDRANAGAR)","Affiliated College","Gujarat","Surendranagar"
982,151,"GEETANJALI COLLEGE OF COMMERCE & COMPUTER SCIENCE-RAJKOT","Affiliated College","Gujarat","Rajkot"
19351,151,"GEETANJALI COLLEGE OF IT & MANAGEMENT, RAJKOT","Affiliated College","Gujarat","Rajkot"
922,151,"G.J.SHETH COMMERCE COLLEGE MORBI","Affiliated College","Gujarat","Rajkot"
1048,151,"G.K.& C.K.BOSHIMIYA ARTS & COMM.JETPUR","Affiliated College","Gujarat","Rajkot"
1028,151,"GLORIOUS COLLEGE OF COMPUTER SCIENCE, RAJKOT","Affiliated College","Gujarat","Rajkot"
899,151,"G.M.BILKHIYA COLLEGE OF ARTS-VANDA","Affiliated College","Gujarat","Amreli"
1042,151,"GOSANI COMMERCE & NAGDA B.B.A.COLLEGE JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
45281,151,"GOVERNMENT ARTS AND COMMERCE COLLEGE, JAFRABAD","Affiliated College","Gujarat","Amreli"
13502,151,"GOVERNMENT ARTS COLLEGE, BHANVAD","Affiliated College","Gujarat","Jamnagar"
45276,151,"GOVERNMENT ARTS COLLEGE, BHESAN","Affiliated College","Gujarat","Junagadh"
45279,151,"GOVERNMENT ARTS COLLEGE, CHOTILA","Affiliated College","Gujarat","Surendranagar"
15587,151,"GOVERNMENT ARTS COLLEGE, KALYANPUR","Affiliated College","Gujarat","Jamnagar"
45277,151,"GOVERNMENT ARTS COLLEGE, KOTDASANGANI","Affiliated College","Gujarat","Rajkot"
45278,151,"GOVERNMENT ARTS COLLEGE, PADADHRI","Affiliated College","Gujarat","Rajkot"
45275,151,"GOVERNMENT ARTS COLLEGE, RANAVAV","Affiliated College","Gujarat","Porbandar"
45282,151,"GOVERNMENT COMMERCE COLLEGE, JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
936,151,"GOVERNMENT DENTAL COLLEGE, JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
14057,151,"Government Nursing College, Jamnagar","Affiliated College","Gujarat","Jamnagar"
12030,151,"GOVERNMENT PHYSIOTHERAPY COLLEGE, JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
816,151,"GRACE COLLEGE OF COMMERCE-RAJKOT","Affiliated College","Gujarat","Rajkot"
914,151,"GRAM SARVAJANIK EDUCATION TRUST B.ED.COLLEGE-AMRAPUR (JASDAN)","Affiliated College","Gujarat","Rajkot"
1009,151,"GURUKUL MAHILA ARTS & COMMERCE COLLEGE-PORBANDAR","Affiliated College","Gujarat","Porbandar"
998,151,"GYANAYAGAN COLLEGE OF SCI.& MANAGEMENT-RAJKOT","Affiliated College","Gujarat","Rajkot"
751,151,"HARIBAPA CHARITABLE TRUST ARTS & COMMERCE COLLEGE-JASDAN","Affiliated College","Gujarat","Rajkot"
1022,151,"HARI VANDANA COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
731,151,"H. & H.B. KOTAK INSTITUTE OF SCIENCE RAJKOT","Affiliated College","Gujarat","Rajkot"
875,151,"H.J.DOSHI INFO.TECH. INSTITUTE -JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
903,151,"H.L.PATEL ARTS & COMMERCE- BHAYAVADAR","Affiliated College","Gujarat","Rajkot"
1037,151,"H.M.V.ARTS & COMMERCE COLLEGE-UNA","Affiliated College","Gujarat","Junagadh"
952,151,"INDUBHAI PAREKH COLLEGE OF ARCHITECTURE -VIRDA-VAJDI-RAJKOT","Affiliated College","Gujarat","Rajkot"
908,151,"INNOVATIVE ARTS & B.S.W. COLLEGE, AT. KHORASA (GIR)","Affiliated College","Gujarat","Junagadh"
725,151,"INSTITUTE OF LANGUAGE TEACHING-JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
961,151,"JASANI ARTS & COMMERCE COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
854,151,"JAVAHARLAL NHERU HOMOEOPATHY MEDICAL COLLEGE-LIMDA (VADODARA)","Affiliated College","Gujarat","Vadodara"
797,151,"J.C.DHANAK ARTS & COMMERCE-BAGASARA","Affiliated College","Gujarat","Amreli"
1002,151,"J.H.BHALODIYA WOMEN'S COLLEGE-RAJKOT (COMMERCE & B.B.A.)","Affiliated College","Gujarat","Rajkot"
944,151,"J.J.C. EDU. COMMERCE COLLEGE -JUNAGADH","Affiliated College","Gujarat","Junagadh"
1015,151,"J.J.KUNDALIYA ARTS & COMMERCE COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
832,151,"J.J.KUNDALIYA COMMERCE COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
724,151,"J.J.KUNDALIYA GRADUATE TEACHER'S COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
822,151,"J.K.RAM ARTS, COMMERCE & COMPUTER SCIENCE COLLEGE-VERAVAL","Affiliated College","Gujarat","Junagadh"
784,151,"JUNAGADH KELAVANI MANDAL COMMERCE & B.B.A. COLLEGE-JUNAGADH","Affiliated College","Gujarat","Junagadh"
820,151,"JUNAGADH KELVANI MANDAL B.ED.COLLEGE-JUNAGADH","Affiliated College","Gujarat","Junagadh"
782,151,"JUNAGADH K.M. B.C.A. COLLEGE-JUNAGADH","Affiliated College","Gujarat","Junagadh"
747,151,"KABARIYA ARTS, VAGHASIYA COMMERCE & BHAGAT SCIENCE MAHILA COLLEGE-AMRELI","Affiliated College","Gujarat","Amreli"
877,151,"KAMANI SCIENCE & PRATAPRAI ARTS COLLEGE-AMRELI","Affiliated College","Gujarat","Amreli"
846,151,"K.A.PANDHI LAW COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
1043,151,"K.D. BARAD ARTS & COMPUTER SCIENCE COLLEGE, AHEMDPUR, MANDVI-DIU","Affiliated College","Gujarat","Junagadh"
946,151,"K.H.MADHWANI ARTS & COMMERCE COLLEGE -PORBANDAR","Affiliated College","Gujarat","Porbandar"
831,151,"K.K.PAREKH COMM.. COLLEGE -AMRELI","Affiliated College","Gujarat","Amreli"
778,151,"K.K.SHETH PHYSIOTHERAPY COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
1062,151,"KODINAR ARTS & COMM. COLLEGE, KODINAR","Affiliated College","Gujarat","Junagadh"
969,151,"K.P.SHAH LAW COLLEGE, JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
1052,151,"KU. A.B. GARDI SHRI GRAMVIDHYA MAHAVIDHYALAYA B.S.M.S. COLLEGE OF RURAL STUDIES, SHARDAGRAM .","Affiliated College","Gujarat","Junagadh"
1027,151,"LAW COLLEGE-JUNAGADH","Affiliated College","Gujarat","Junagadh"
973,151,"LIYA BINOYBHAI GARDI B.S.W., B.C.A. & SCIENCE COLLEGE, (NYARA) RAJKOT","Affiliated College","Gujarat","Rajkot"
826,151,"MAHILA ARTS COLLEGE , DHORAJI","Affiliated College","Gujarat","Rajkot"
989,151,"MAHILA ARTS & COMM. COLLEGE-UNA","Affiliated College","Gujarat","Junagadh"
801,151,"MAHILA ARTS, COMMERCE & COLLEGE, JETPUR","Affiliated College","Gujarat","Rajkot"
909,151,"MAHILA ARTS & COMMERCE COLLEGE -SIMAR(VERAVAL)","Affiliated College","Gujarat","Junagadh"
829,151,"MAHILA ARTS & COMMERCE COLLEGE-VERAVAL","Affiliated College","Gujarat","Junagadh"
1017,151,"MAHILA ARTS & HOMESCI. COLLEGE, KODINAR","Affiliated College","Gujarat","Junagadh"
720,151,"MAHRSHI SHRI AUROBINDO M.S.W. COLLEGE, RAJKOT","Affiliated College","Gujarat","Rajkot"
745,151,"MAHSHRI AUROBINDO B.ED. COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
835,151,"MA.MONGHIBA MAHILA ARTS & COMM. COLLEGE-MENDARDA","Affiliated College","Gujarat","Junagadh"
788,151,"MATRUSHRI D.B. & K.G. COMMERCE & B.B.A. B.C.A. COLLEGE, AMRAPUR","Affiliated College","Gujarat","Amreli"
996,151,"MATUSHREE MONGHIBA MAHILA ARTS COLLEGE, AMRELI","Affiliated College","Gujarat","Amreli"
929,151,"MATUSHRI VIRBAIMA MAHILA ARTS COLLEGE, RAJKOT","Affiliated College","Gujarat","Rajkot"
11845,151,"MATUSHRI VIRBAIMA MAHILA COLLEGE OF COMMERCE, MANAGEMENT & IT, RAJKOT","Affiliated College","Gujarat","Rajkot"
913,151,"M.B.ARTS & COMMRGE COLLEGE, GONDAL","Affiliated College","Gujarat","Rajkot"
1031,151,"M.D.KAHOR ARTS & COMMERCE COLLEGE-JASDAN","Affiliated College","Gujarat","Rajkot"
757,151,"M.D.SCIENCE COLLEGE -PORBANDAR","Affiliated College","Gujarat","Porbandar"
977,151,"MINABEN KUNDALIYA MAHILA ARTS COMM. COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
866,151,"M.J.GAJERA B.ED.MAHILA COLLEGE-AMRELI","Affiliated College","Gujarat","Amreli"
975,151,"M.J.GORIYA ARTS & COMMERCE COLLEGE-JAMKHAMBHALIYA","Affiliated College","Gujarat","Jamnagar"
1012,151,"M.J.KUNDALIYA EDUCATION & PHYSICAL EDUCATION COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
800,151,"M.M.SCIENCE COLLEGE, MORBI","Affiliated College","Gujarat","Rajkot"
879,151,"M.M.SHAH COLLEGE OF EDUCATION -WADHWANCITY","Affiliated College","Gujarat","Surendranagar"
833,151,"M.P.SHAH ARTS & SCIENCE COLLEGE, SURENDRANAGAR","Affiliated College","Gujarat","Surendranagar"
807,151,"M.P. SHAH COMMERCE COLLEGE -SURENDRANAGAR","Affiliated College","Gujarat","Surendranagar"
766,151,"M.P. SHAH MEDICAL COLLEGE, JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
775,151,"M.P.SHAH MUNI. COMMERCE COLLEGE, JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
971,151,"MS. S.V.PATEL (GARDI) B.ED. COLLEGE, NYARA-RAJKOT","Affiliated College","Gujarat","Rajkot"
874,151,"M.T.DHAMSANIYA COMMERCE & B.B.A. COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
1010,151,"MUNI. ARTS & COMMERCE COLLEGE, UPLETA","Affiliated College","Gujarat","Rajkot"
871,151,"MUNI.MAHILA ARTS & COMM. & HOMESCI COLLEGE, GONDAL","Affiliated College","Gujarat","Rajkot"
13732,151,"MURALIDHAR COLLEGE OF NURSING, RAJKOT","Affiliated College","Gujarat","Rajkot"
993,151,"MURLIDHAR B.ED. COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
834,151,"M.V.MAHILA SCIENCE & HOMESCI.COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
7220,151,"NATIONAL COMPUTER COLLEGE -JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
852,151,"NATIONAL SCHOOL OF INTERIOR DESIGN-RAJKOT","Affiliated College","Gujarat","Rajkot"
740,151,"NAVYUG B.ED. COLLEGE-VIRPAR(MORBI)","Affiliated College","Gujarat","Rajkot"
805,151,"NAVYUG COLLEGE OF EDUCATION, SUKHPUR","Affiliated College","Gujarat","Junagadh"
850,151,"N.H.RADADIYA ARTS & COMMERCE COLLEGE-JAMKANDORANA","Affiliated College","Gujarat","Rajkot"
926,151,"N.P.ARTS & COMM. COLLEGE-KESHOD","Affiliated College","Gujarat","Junagadh"
47871,151,"NUPUR NURSING COLLEGE","Affiliated College","Gujarat","Vadodara"
1026,151,"OM V.V.I.M. COLLEGE, MORBI","Affiliated College","Gujarat","Rajkot"
940,151,"PANCHSHIL COLLEGE OF EDUCATION (B.ED.)-RAJKOT","Affiliated College","Gujarat","Rajkot"
974,151,"PARANGAT B.ED. COLLEGE, HALVAD","Affiliated College","Gujarat","Surendranagar"
772,151,"PATEL KELVANI MANDAL INSTITUTE OF TECH.& B.ED.-JUNAGADH","Affiliated College","Gujarat","Junagadh"
838,151,"P.D.M. COMMERCE COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
919,151,"P.D.M.GRADUATE TEACHER'S COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
45283,151,"P D U HOSPITAL GOVERNMENT COLLEGE OF NURSING, RAJKOT","Affiliated College","Gujarat","Rajkot"
864,151,"P.D.U.MEDICAL COLLEGE, RAJKOT","Affiliated College","Gujarat","Rajkot"
794,151,"PEOPLE WELFARE SOC. MANAGED M.V.B. MANVAR B.ED. COLLEGE-DUMIYANI","Affiliated College","Gujarat","Rajkot"
867,151,"P.G.PATEL COMMERCE COLLEGE-MORBI","Affiliated College","Gujarat","Rajkot"
953,151,"RAJKOT HOMOEOPATHY MEDICAL COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
1040,151,"RAMBA GRADUATE TEACHERS COLLAGE - PORBANDAR","Affiliated College","Gujarat","Porbandar"
845,151,"R.O.PATEL MAHILA COLLEGE-MORBI","Affiliated College","Gujarat","Rajkot"
848,151,"R.P.BHALODIYA COMMERCE, MANAGEMTNT & COMPUTER COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
749,151,"R.P.BHALODIYA MAHILA ARTS, COMM. & HOMESCI. COLLEGE-UPLETA","Affiliated College","Gujarat","Rajkot"
1056,151,"R.R.PATEL MAHILA ARTS & COMMERCE COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
1024,151,"SADAR PATEL TEL.KELVANI MANDAL MAHILA B.ED.COLLEGE-JETPUR","Affiliated College","Gujarat","Rajkot"
795,151,"SADGURU C.U.SAHA MAHILA HOMESCI.,ARTS & COMMERCE COLLEGE-WADHWAN","Affiliated College","Gujarat","Surendranagar"
894,151,"SADGURU MAHILA HOMESCI.& M.J.K.ENG. MEDIUM MAHILA COMMERCE & B.B.A. COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
787,151,"SADHU VASWANI COLLEGE FOR PERAMEDICAL COURSES-RAJKOT","Affiliated College","Gujarat","Rajkot"
943,151,"SAKHIDA ARTS GADDIWALA COMM.& HOMESCI.COLLEGE-LIMBDI","Affiliated College","Gujarat","Surendranagar"
843,151,"SANSKRUTI COLLEGE OF MANAGEMENT I.T. COMMERCE & ARTS-SURENDRANAGAR","Affiliated College","Gujarat","Surendranagar"
1023,151,"SARASWATI INFOTECH EDUCATION COLLEGE OF COMPUTER, SCIENCE & I.T., JUNAGADH","Affiliated College","Gujarat","Junagadh"
950,151,"SARDAR PATEL EDU. SHREE MAHILA B.B.A. COLLEGE, JUNAGADH","Affiliated College","Gujarat","Junagadh"
983,151,"SARDAR PATEL KANYA KELVNI MANDAL B.ED.COLLEGE- JAMKANDORANA","Affiliated College","Gujarat","Rajkot"
891,151,"SARDAR PATEL MAHILA ARTS & COMMERCE COLLEGE-JUNAGADH","Affiliated College","Gujarat","Junagadh"
966,151,"SARVODAY COLLEGE OF MANAGEMENT & COMPUTER SCIENCE-LIMBDI","Affiliated College","Gujarat","Surendranagar"
10237,151,"SARVODAY COLLEGE OF SCIENCE & TECHNOLOGY - RAJKOT","Affiliated College","Gujarat","Rajkot"
902,151,"SAUTASHTRA EDUCATION TRUST MAHILA ARTS COMM. (B.B.A.) & B.C.A. COLLEGE-JUNAGADH","Affiliated College","Gujarat","Junagadh"
762,151,"S.D.KOTAK LAW COLLEGE-AMRELI","Affiliated College","Gujarat","Amreli"
980,151,"SHANTI NIKETAN COLLEGE -RAJKOT","Affiliated College","Gujarat","Rajkot"
987,151,"SHASHTRI SWAMI DHAMJIVANDASJI B.ED.COLLEGE-UNA","Affiliated College","Gujarat","Junagadh"
967,151,"SHASTRI SWAMI DHAMJIVANDASJI INSTITUTE OF INFO.TECH-JUNAGADH","Affiliated College","Gujarat","Junagadh"
999,151,"S.H.GARDI ARTS & C.R.GARDI COMM.COLLEGE-DHROL","Affiliated College","Gujarat","Jamnagar"
962,151,"SHIR K.K.DHARAIYA B.P.ED.COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
904,151,"SHREE ARYATEJ B.ED. COLLEGE, MORBI","Affiliated College","Gujarat","Rajkot"
1003,151,"SHREE A.V.J. OZA INSTITUTE OF B.ED. COLLEGE, LAKHTAR","Affiliated College","Gujarat","Surendranagar"
856,151,"SHREE D.D.KOTHIWAL MUNI. LAW COLLEGE, PORBANDAR","Affiliated College","Gujarat","Porbandar"
812,151,"SHREE DEVMANI ARTS & COMMERCE COLLEGE-VISAVDAR","Affiliated College","Gujarat","Junagadh"
735,151,"SHREE D.K. KAPURIA ARTS COLLEGE AND S.B. GARDI COMMERCE COLLEGE, KALAVAD","Affiliated College","Gujarat","Junagadh"
14061,151,"SHREE GURUVANDNA EDUCATIONAL TRUST. SANCHALIT ARTS COLLEGE-DERDI(TAL.GONDAL)","Affiliated College","Gujarat","Rajkot"
17372,151,"SHREE H.N. SHUKLA COLLEGE OF IT & MANAGEMENT - RAJKOT","Affiliated College","Gujarat","Rajkot"
1050,151,"SHREE J.S.PARMAR ARTS & COMMERCE COLLEGE-KODINAR","Affiliated College","Gujarat","Junagadh"
790,151,"SHREE K.M. SAVJANI & SMT. K.K. SAVJANI B.B.A./B.C.A. COLLEGE, VERAVAL","Affiliated College","Gujarat","Junagadh"
746,151,"SHREE K.O. SHAH MUNI. ARTS & COMMERCE COLLEGE, DHORAJI","Affiliated College","Gujarat","Rajkot"
997,151,"SHREE K.P. DHOLAKIYA INFOTECH MAHILA COLLEGE-AMRELI","Affiliated College","Gujarat","Amreli"
47334,151,"SHREE MAHARSHI DAYANAND SARASWATI B Ed COLLEGE, TANKARA","Affiliated College","Gujarat","Rajkot"
881,151,"SHREE MARUTI KELAVANI MANDAL MANAGED B.ED., JASAPAR (JASDAN)","Affiliated College","Gujarat","Rajkot"
963,151,"SHREE OM COLLEGE OF COMPUTER SCIENCE, RAJKOT","Affiliated College","Gujarat","Rajkot"
14059,151,"SHREE SARASWATI NURSING COLLEGE, BHUTAVAD","Affiliated College","Gujarat","Rajkot"
896,151,"SHREE SHARDAPEETH ARTS,COMM.& EDUCATION COLLEGE-DWARKA","Affiliated College","Gujarat","Jamnagar"
813,151,"SHREE SHYAMJI KRISHNA VERMA B.ED. COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
965,151,"SHREE SWAMI VIVEKANAND COLLEGE, SURENDRANAGAR","Affiliated College","Gujarat","Surendranagar"
888,151,"SHREE VIVEK BHARTI B.ED. COLLEGE-BAMANGAM (JUNAGADH)","Affiliated College","Gujarat","Junagadh"
768,151,"SHRI A R BHATT COMPUTER & SCIENCE COLLEGE, UNA","Affiliated College","Gujarat","Junagadh"
870,151,"SHRI ARJUN ARTS & B.S.W.COLLEGE-SUPASI (TA.VERAVAL)","Affiliated College","Gujarat","Junagadh"
19316,151,"SHRI ARJUN B.ED. COLLEGE-SUPASI","Affiliated College","Gujarat","Junagadh"
767,151,"SHRI BRAHAMANAND INSTITUTE OF EDUCATION, CHAPARDA","Affiliated College","Gujarat","Junagadh"
817,151,"SHRI DHARMJIVANDASJI B.ED.COLLEGE-TARVADA","Affiliated College","Gujarat","Amreli"
964,151,"SHRI D.M. BARAD ARTS & COMMERCE GHUSIA(GIR)","Affiliated College","Gujarat","Junagadh"
839,151,"SHRI D.M. PATEL COLLEGE OF PHYSIOTHERAPY, AMRELI","Affiliated College","Gujarat","Amreli"
781,151,"SHRI D.V.RAVAL ARTS & COMM. COLLEGE-HALVAD","Affiliated College","Gujarat","Surendranagar"
11844,151,"SHRI DWARKADHIS SANSKRIT ACADEMY AND INDOLOGICAL RESEARCH INSTITUTE, DWARKA","Affiliated College","Gujarat","Rajkot"
915,151,"SHRI GHYANBHARTI COLLEGE OF COMPUTER SCIENCE-SUKHAPUR","Affiliated College","Gujarat","Junagadh"
1020,151,"SHRI H.M.PATEL MAHILA LAW COLLEGE-JUNAGADH","Affiliated College","Gujarat","Junagadh"
928,151,"SHRI H.N.DOSHI ARTS & R.N.DOSHI COMMERCE COLLEGE, WANKANER","Affiliated College","Gujarat","Rajkot"
927,151,"SHRI H.N.SHUKAL COLLEGE OF TEACHER EDUCATION AMARGADH","Affiliated College","Gujarat","Rajkot"
1025,151,"SHRI H.N.SHUKLA B.ED. COLLEGE -RAJKOT","Affiliated College","Gujarat","Rajkot"
806,151,"SHRI J.B. BARAD B.ED. COLLEGE, SUTRAPADA","Affiliated College","Gujarat","Junagadh"
942,151,"SHRI J.N.BHATU COLLEGE OF EDUCATION-JUNAGADH","Affiliated College","Gujarat","Junagadh"
917,151,"SHRI JOYANANDA COLLEGE OF EDUCATION, JAMANGAR","Affiliated College","Gujarat","Jamnagar"
7222,151,"SHRI KARMYOGI ARTS COLLEGE-GDU (SHERBAG)","Affiliated College","Gujarat","Junagadh"
45280,151,"SHRI K V RAMANI MAHILA ARTS, COMMERCE COLLEGE, ATKOT","Affiliated College","Gujarat","Rajkot"
886,151,"SHRI LADKACHAND MANEKCHAND VORA MAHILA COLLEGE OF ARTS & COMMERCE-SAYALA (SURENDRANGAR)","Affiliated College","Gujarat","Surendranagar"
1060,151,"SHRI LALUBHAI SHETH B.ED. COLLEGE-GOPALDHAM (TA.JASDAN)","Affiliated College","Gujarat","Rajkot"
1021,151,"SHRI L.D. DHANANI ARTS COLLEGE-AMRELI","Affiliated College","Gujarat","Amreli"
851,151,"SHRI LEUVA PATEL B.B.A. MAHILA COLLEGE-AMRELI","Affiliated College","Gujarat","Amreli"
45284,151,"SHRI MAHATMA GANDHI COLLEGE OF INFORMATION AND TECHNOLOGY, RAJKOT","Affiliated College","Gujarat","Rajkot"
15588,151,"SHRI MAHAVIR B.ED.COLLEGE-DHANGADHRA","Affiliated College","Gujarat","Surendranagar"
799,151,"SHRI MATRU MANDIR B.S.W. COLLEGE RAJKOT","Affiliated College","Gujarat","Rajkot"
811,151,"SHRI MATRUVANDAN B.ED. COLLEGE, SIMAR (KIDIVAV)","Affiliated College","Gujarat","Junagadh"
918,151,"SHRI M.B. GARDI COLLEGE OF EDUCATION, MANGROL","Affiliated College","Gujarat","Junagadh"
821,151,"SHRI M.M.GHODASARA MAHILA ARTS & COMM.COLLEGE-JUNAGADH","Affiliated College","Gujarat","Junagadh"
1013,151,"SHRI M.N. KAMPANI ARTS & A.K. SHAH COMMERCE COLLEGE, MANGROL","Affiliated College","Gujarat","Junagadh"
884,151,"SHRI M.P.PATEL B.ED. COLLEGE JODHPURNADI (MORBI)","Affiliated College","Gujarat","Rajkot"
1011,151,"SHRI MUKESH JANI B.ED. COLLEGE, AMRELI","Affiliated College","Gujarat","Amreli"
847,151,"SHRI RACHANA DEVELOPERS CENTER CREATION B.S.W. COLLEGE RAJKOT","Affiliated College","Gujarat","Rajkot"
897,151,"SHRI RAMNATH ARTS COLLEGE-LILIA(TA.AMRELI)","Affiliated College","Gujarat","Amreli"
721,151,"SHRI SANSKARDHAM B.ED. COLLEGE, RAJKOT","Affiliated College","Gujarat","Rajkot"
756,151,"SHRI SARASWATI B.ED. COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
815,151,"SHRI SARASWATI COLLEGE OF COMMERCE, B.B.A. & I.T., DHORAJI","Affiliated College","Gujarat","Rajkot"
858,151,"SHRI SARASWATI COLLEGE OF EDUCATION -GIR GADHADA(UNA)","Affiliated College","Gujarat","Junagadh"
727,151,"SHRI SARDAR PATEL MAHILA B.ED.COLLEGE-JUNAGADH","Affiliated College","Gujarat","Junagadh"
862,151,"SHRI SARVODAY COLLEGE OF COMPUTER SCIENCE,-RAJKOT","Affiliated College","Gujarat","Rajkot"
995,151,"SHRI SATYAPRAKASH COLLEGE OF MANAGEMENT AND COMPUTER SCIENCE, RAJKOT","Affiliated College","Gujarat","Rajkot"
1054,151,"SHRI SAURASHTRA COLLEGE OF MANAGEMENT & COMPUTER SCIENCE, ATKOT","Affiliated College","Gujarat","Rajkot"
849,151,"SHRI SAURBH ARTS COLLEGE-GDU(JUNAGADH)","Affiliated College","Gujarat","Junagadh"
825,151,"SHRI SHIPRA COLLEGE OF COMPUTER SCIENCE & TECH.-RAJKOT","Affiliated College","Gujarat","Rajkot"
1059,151,"SHRI S.J.THAKKAR B.ED.COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
785,151,"SHRI SWAMI NARAYAN PHYSIOTHERAPY COLLEGE-NADHED (JAM-KANDORANA)","Affiliated College","Gujarat","Rajkot"
900,151,"SHRI SWAMI VIVEKANAND COLLEGE OF EDUCATION, RAJKOT","Affiliated College","Gujarat","Rajkot"
1008,151,"SHRI TEJENDRA PRASADJI B.ED. COLLEGE-CHARAVADA","Affiliated College","Gujarat","Surendranagar"
791,151,"SHRI UKABHAI DODIYA MAHILA B.ED. COLLEGE, VERAVAL","Affiliated College","Gujarat","Junagadh"
957,151,"SHRI V.J.MODHA COLLEGE OF INFORMATION TECH.-PORBANDAR","Affiliated College","Gujarat","Porbandar"
951,151,"SHRI V.J.SOLANKI B.ED. COLLEGE-KODINAR","Affiliated College","Gujarat","Junagadh"
836,151,"SHRI YADAV COLLEGE OF COMPUTER SCIENCE, MANGALPUR, DI.JUNAGADH","Affiliated College","Gujarat","Junagadh"
887,151,"SIDDI VINAYAK COMMERCE & B.B.A.COLLEGE-JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
764,151,"S.J.KORAT B.ED.COLLEGE-JETPUR","Affiliated College","Gujarat","Rajkot"
828,151,"S.M.JADEJA ARTS & COMMERCE COLLEGE-KUTIYANA (PORBANDAR)","Affiliated College","Gujarat","Porbandar"
855,151,"SMT. C.P. CHOKSI ARTS & SHREE P.L. CHOKSI COMMERCE COLLEGE, VERAVAL","Affiliated College","Gujarat","Junagadh"
959,151,"SMT. C.Z.M. GOSRANI B.C.A. COLLEGE-JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
823,151,"SMT. J.A. PATEL MAHILA COLLEGE, MORBI","Affiliated College","Gujarat","Rajkot"
1006,151,"SMT. K.S.N.KANSAGARA MAHILA ARTS & COMM. COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
770,151,"SMT. MINAXIBEN SHANTIBHAI DAVE COLLEGE OF EDUCATION, JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
1018,151,"SMT. R.D. GARDI COLLEGE OF EDUCATION, RAJKOT","Affiliated College","Gujarat","Rajkot"
15582,151,"SMT. R. O. PATEL WOMEN'S B.ED. COLLEGE, TANKARA","Affiliated College","Gujarat","Rajkot"
827,151,"SMT. SHANTABEN R.HERMA B.ED. COLLEGE-STAPAR","Affiliated College","Gujarat","Jamnagar"
814,151,"SMT. S.J.VARMORA B.B.A./B.C.A. MAHILA COLLEGE, WADHWANCITY","Affiliated College","Gujarat","Surendranagar"
842,151,"SMT.S.S.AJMERA LAW COLLEGE, GONDAL","Affiliated College","Gujarat","Rajkot"
1038,151,"SMT. V.B. NANDOLA B.ED. COLLEGE, BHACHA TA.UNA","Affiliated College","Gujarat","Junagadh"
939,151,"SMT. V.B. NANDOLA COMPUTER SCIENCE COLLEGE, BHACHA","Affiliated College","Gujarat","Junagadh"
810,151,"SMT. V.D. GHELANI MAHILA ARTS COLLEGE, SAVARKUNDLA","Affiliated College","Gujarat","Amreli"
